"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.turb","median.turb","mean.wTemp","median.wTemp"
"COMO.20180807.KICKNET.2","D13","COMO",2018-08-07 15:52:00,4,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,5,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,144,"TVEBAV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Tvetenia","Tvetenia bavarica gr.","speciesGroup","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,1548.38709677419,"count per square meter",NA,4,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"SPESP4","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Sperchontidae",NA,NA,"Sperchon","Sperchon sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","Sperchon",8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,21,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.2","D13","COMO",2018-08-07 15:52:00,4,"ZAVSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Zavrelimyia","Zavrelimyia sp.","genus","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter","midges",8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"LEPSP20","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Lepidostomatidae","Lepidostomatinae",NA,"Lepidostoma","Lepidostoma sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,1,"sh",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"TESSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Torrenticolidae",NA,NA,"Testudacarus","Testudacarus sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","Testudacarus",5,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,4,"SIPSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Siphlonuridae",NA,NA,NA,"Siphlonuridae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,7,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,11,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,7,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,4,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.2","D13","COMO",2018-08-07 15:52:00,4,"SIPSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Siphlonuridae",NA,NA,NA,"Siphlonuridae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,7,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,43,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,462.365591397849,"count per square meter","midges",4,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,4,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,7,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,8,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,2,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"HESPAC","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Acroneuriinae","Acroneuriini","Hesperoperla","Hesperoperla pacifica","species","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,2,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,8,"HETSP13","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heterotanytarsus","Heterotanytarsus sp.","genus","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,32,"count per square meter",NA,NA,NA,NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.5","D13","COMO",2018-08-07 15:52:00,4,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,5,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter","midges",6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,80,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,860.215053763441,"count per square meter",NA,2,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,21,"NAISP1","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Tanaidacea","Pseudotanaidae",NA,NA,"Nais","Nais sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,NA,NA,NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.5","D13","COMO",2018-08-07 15:52:00,20,"HYGSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Hygrobates","Hygrobates sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,215.05376344086,"count per square meter","Hygrobates",8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.3","D13","COMO",2018-08-07 15:52:00,168,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,1806.45161290323,"count per square meter","midges",4,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,8,"LEBSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Lebertiidae",NA,NA,"Lebertia","Lebertia sp.","genus","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,32,"count per square meter","Lebertia",8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,152,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,608,"count per square meter",NA,7,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,4,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,16,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,172.043010752688,"count per square meter",NA,6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,7,"sh",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,4,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,5,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"EPHSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,NA,"Ephemerellidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,2,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.1","D13","COMO",2018-08-07 15:52:00,8,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,32,"count per square meter",NA,2,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,11,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,118.279569892473,"count per square meter","midges",5,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.3","D13","COMO",2018-08-07 15:52:00,8,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","midges",6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"ATRSP3","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Atractides","Atractides sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.3","D13","COMO",2018-08-07 15:52:00,8,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,4,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.5","D13","COMO",2018-08-07 15:52:00,4,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.4","D13","COMO",2018-08-07 15:52:00,6,"HYGSP2","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Hygrobates","Hygrobates sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,64.5161290322581,"count per square meter","Hygrobates",8,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.2","D13","COMO",2018-08-07 15:52:00,4,"CHISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini",NA,"Chironomini sp.","tribe","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter","midges",6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.5","D13","COMO",2018-08-07 15:52:00,108,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,1161.29032258065,"count per square meter",NA,7,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.5","D13","COMO",2018-08-07 15:52:00,4,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,7,"cf",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,4,"MACSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Macropelopiini",NA,"Macropelopiini sp.","tribe","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,16,"count per square meter",NA,7,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.3","D13","COMO",2018-08-07 15:52:00,8,"ATUSP1","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Aturidae",NA,NA,"Aturus","Aturus sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","Aturus",5,"prd",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,12,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,48,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,12,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,48,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.KICKNET.3","D13","COMO",2018-08-07 15:52:00,12,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"run","modifiedKicknet",0.25,48,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.3","D13","COMO",2018-08-07 15:52:00,8,"HELSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Heleniella","Heleniella sp.","genus","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","midges",5,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.1","D13","COMO",2018-08-07 15:52:00,5,"BAETRI","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis tricaudatus","species","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,6,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
"COMO.20180807.SURBER.2","D13","COMO",2018-08-07 15:52:00,8,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","COMO.20180807",2018-08-07,2018,"riffle","surber",0.093,86.0215053763441,"count per square meter","segmented_worms",10,"cg",NA,7.95547916666667,7.91,69.2401111111111,69.13,7.00821527777778,7,-0.987152777777778,-1.08,9.18497222222222,9.445
