"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.parws","median.parws"
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"AMESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ameletidae",NA,NA,"Ameletus","Ameletus sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","Ameletus",0,"scr","cg",NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"EUKCLA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella claripennis gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,8,"cg",NA,NA,NA
"CARI.20160823.KICKNET.1","D19","CARI",2016-08-23 19:25:00,1,"PLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera",NA,NA,NA,NA,"Plecoptera sp.","order","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,NA,NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,2,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,21.505376344086,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,2,"EUKBRE1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella brevicalcar gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"PARSP29","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parorthocladius","Parorthocladius sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,4,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,16,"count per square meter",NA,3,"scr",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"EUKDEV","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella devonica gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,3,"scr",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,3,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,12,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,3,"EUKGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella gracei gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,1,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160823.KICKNET.1","D19","CARI",2016-08-23 19:25:00,1,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,0,"prd",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,4,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,16,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","midges",6,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",8,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,1,"ORTEUO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Orthocladius","Orthocladius (Euorthocladius) sp.","subgenus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"sh",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,10,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,40,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,3,"EUKCOE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella coerulescens gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,2,"EPHSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,NA,"Ephemerellidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,2,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,2,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,3,"sh",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"PLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera",NA,NA,NA,NA,"Plecoptera sp.","order","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,NA,NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,1,"EUKCOE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella coerulescens gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"SYNJOH","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Amphipoda","Crangonyctidae",NA,NA,"Synurella","Synurella johanseni","species","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.1","D19","CARI",2016-08-23 19:25:00,2,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,2,"HELSP20","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Simuliidae",NA,NA,"Helodon","Helodon sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,2,"cf",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"ZAPORE","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae","Nemourinae",NA,"Zapada","Zapada oregonensis gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,2,"sh",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,3,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,12,"count per square meter","midges",6,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,2,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,1,"EUKCOE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella coerulescens gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"BAESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Baetis",4,"cg","scr",NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,2,"BAEBIC","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Baetis","Baetis bicaudatus","species","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,3,"CINSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Cinygmula","Cinygmula sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,12,"count per square meter","Cinygmula",2,"scr","cg",NA,NA
"CARI.20160823.SURBER.2","D19","CARI",2016-08-23 19:25:00,1,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,5,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,20,"count per square meter","segmented_worms",5,"cg",NA,NA,NA
"CARI.20160823.KICKNET.5","D19","CARI",2016-08-23 19:25:00,1,"RHESP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheosmittia","Rheosmittia sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,0,"cg",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","segmented_worms",10,"cg",NA,NA,NA
"CARI.20160823.KICKNET.4","D19","CARI",2016-08-23 19:25:00,1,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA,NA,NA
"CARI.20160823.SURBER.3","D19","CARI",2016-08-23 19:25:00,1,"HELSP22","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae","Simuliinae","Prosimuliini","Helodon/Prosimulium","Helodon/Prosimulium sp.","speciesGroup","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"cf",NA,NA,NA
"CARI.20160823.KICKNET.3","D19","CARI",2016-08-23 19:25:00,1,"DIASP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Diamesa","Diamesa sp.","genus","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,5,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,6,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,24,"count per square meter",NA,3,"sh",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,1,"EUKCOE","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella coerulescens gr.","speciesGroup","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,4,"count per square meter",NA,4,"cg",NA,NA,NA
"CARI.20160823.SURBER.1","D19","CARI",2016-08-23 19:25:00,1,"PAGSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Diamesinae","Diamesini","Pagastia","Pagastia sp.","genus","CARI.20160823",2016-08-23,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",1,"cg",NA,NA,NA
"CARI.20160823.KICKNET.2","D19","CARI",2016-08-23 19:25:00,6,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","CARI.20160823",2016-08-23,2016,"run","modifiedKicknet",0.25,24,"count per square meter",NA,3,"scr",NA,NA,NA
