"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,2,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,7,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"LIBSP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Libellulidae",NA,NA,NA,"Libellulidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"XESSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Xestochironomus","Xestochironomus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,9,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,96.7741935483871,"count per square meter",NA,7,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,1,"DJASP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Djalmabatista","Djalmabatista sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,2,"CHISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae",NA,NA,NA,"Chironomidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter","midges",6,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"BLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Blephariceridae",NA,NA,NA,"Blephariceridae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,3,"CHISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae",NA,NA,NA,"Chironomidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,6,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,1,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","unknown_hydroptilid",2,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,1,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.8","D04","CUPE",2017-01-25 11:42:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"BLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Blephariceridae",NA,NA,NA,"Blephariceridae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,1,"PENSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Pentaneura","Pentaneura sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,1,"HELSP7","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Helicopsychidae",NA,NA,"Helicopsyche","Helicopsyche sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,1,"SIMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae",NA,NA,NA,"Simuliidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,9,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,96.7741935483871,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.8","D04","CUPE",2017-01-25 11:42:00,2,"ANTTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae","Polycentropodinae",NA,"Antillopsyche","Antillopsyche tubicola","species","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,2,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,2,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,7,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"SIMSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Simuliidae",NA,NA,NA,"Simuliidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,10,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,107.52688172043,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.8","D04","CUPE",2017-01-25 11:42:00,1,"CHISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae",NA,NA,NA,"Chironomidae sp.","family","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",6,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,2,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,1,"METSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Ochrotrichiini","Metrichia","Metrichia sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","Metrichia",2,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,2,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"EMPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae",NA,NA,NA,"Empididae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,1,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,2,"CRISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus","Cricotopus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,7,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,2,"ATRSP3","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Atractides","Atractides sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,8,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,1,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,13,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,139.784946236559,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,17,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,1,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,6,"TANSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsini sp.","tribe","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,NA,"NEOGRA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Neoelmis","Neoelmis gracilis","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,NA,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.2","D04","CUPE",2017-01-25 11:42:00,2,"LEUTUB","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae","Hydroptilinae","Leucotrichiini","Leucotrichia","Leucotrichia tubifex","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"BLESP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Blephariceridae",NA,NA,NA,"Blephariceridae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,3,"ORTSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladiinae sp.","subfamily","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"CARSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cardiocladius","Cardiocladius sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,2,"ORTGR","Arthropoda","Hexapoda","Insecta",NA,"Diptera","Chironomidae","Orthocladiinae",NA,NA,"Orthocladius/Cricotopus gr.","speciesGroup","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,1,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,10,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,107.52688172043,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.7","D04","CUPE",2017-01-25 11:42:00,1,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,1,"GLOSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Glossosomatidae",NA,NA,NA,"Glossosomatidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","unknown_glossosomatid",0,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,3,"HEXSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Hexacylloepus","Hexacylloepus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,1,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.3","D04","CUPE",2017-01-25 11:42:00,1,"ATRSP3","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Hygrobatidae",NA,NA,"Atractides","Atractides sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,8,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.8","D04","CUPE",2017-01-25 11:42:00,1,"STESP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Stempellinella","Stempellinella sp.","genus","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,4,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,2,"HEMSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Empididae","Hemerodromiinae","Hemerodromiini","Hemerodromia","Hemerodromia sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,21.505376344086,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,2,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,21.505376344086,"count per square meter",NA,6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.4","D04","CUPE",2017-01-25 11:42:00,4,"RHESP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Rheotanytarsus","Rheotanytarsus sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,43.010752688172,"count per square meter","midges",6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.5","D04","CUPE",2017-01-25 11:42:00,1,"EPISIN","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Decapoda","Pseudothelphusidae",NA,NA,"Epilobocera","Epilobocera sinuatifrons","species","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,NA,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.1","D04","CUPE",2017-01-25 11:42:00,3,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","CUPE.20170125",2017-01-25,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,1,"PHACLA","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Larainae",NA,"Phanocerus","Phanocerus clavicornis","species","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,10.752688172043,"count per square meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUPE.20170125.SURBER.6","D04","CUPE",2017-01-25 11:42:00,6,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","CUPE.20170125",2017-01-25,2017,"run","surber",0.093,64.5161290322581,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
