"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",336.8137,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cells",3,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1246.883,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1178.848,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",91400000,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",15392388009,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"biovolume density",4721678,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1962459476,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",31004995,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",5221454109,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"biovolume density",455179.9,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",189185328,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cell density",37155.6,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",6257258,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"biovolume density",9440948,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",3923918703,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"biovolume density",3571598,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1484454738,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",1,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",168.4069,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",2747471,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",462693028,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"cell density",21014.4,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",3538969,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cell density",16939.5,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",2852728,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",4,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",673.6275,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",2368708,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",984500416,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.4",60,"cell density",2435.1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1012095,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cell density",2724.7,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1132461,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"biovolume density",9707.9,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"valves",1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"biovolume density",4.47e+08,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",75277871337,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"valves",137,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",56940.98,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.4",60,"biovolume density",1441189,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",598997963,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cell density",833772.3,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",346538778,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1178.848,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"cell density",4002.2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1663425,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",5565508,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",2313178803,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"cells",102,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",42394.01,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",10927378,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1840245554,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",6557425,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1104315376,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",336.8137,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",336.8137,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"valves",12,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",4987.531,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"biovolume density",100512376,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",16926974789,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",1998633,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",830686908,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",2658660,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1105012594,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"biovolume density",325057.6,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",135102909,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"valves",1,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",168.4069,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"valves",7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1178.848,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"biovolume density",293831.3,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",122124397,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"cell density",2640.9,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1097631,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cell density",10180642,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1714490131,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"biovolume density",1494205753,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",251634515493,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"natural units",1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cell density",334400.7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",56315376,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"biovolume density",124913.8,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",51917623,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"cell density",8174.2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",3397423,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",762807.9,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",317044015,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"cell density",5.8,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"biovolume density",1681096,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",698709850,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"cell density",2640.9,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1097631,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cell density",4709.7,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1957481,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"valves",3,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",23,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",3873.358,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"biovolume density",334267.9,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",56293011,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"valves",2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"cell density",4002.2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1663425,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"biovolume density",113738.4,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",47272818,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.4",60,"cell density",4870.1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",2024148,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"cell density",9771.7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1645621,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",302669.1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",125797631,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"valves",1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"valves",2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"cell density",2296347,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",386720546,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"cell density",3354970,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",5.65e+08,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"cell density",44709.7,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",7529421,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",30058274,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",5062019923,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.2",60,"cell density",3000.4,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1247049,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.4",60,"valves",1,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",415.6276,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"cell density",23.4,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"cell density",2413347,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",1003053450,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"biovolume density",6370483,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1072833092,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cells",274,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",46143.48,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",336.8137,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"valves",4,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",673.6275,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.S2",2017-07-19 14:30:00,"HOPB.20170719.SESTON.1",1000,"valves",1,"HOPB.20170719",2017-07-19,2017,"pool","seston",NA,NA,"sand",NA,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.2",59,"biovolume density",10036584,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",1690229774,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cell density",1177.4,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",489359.9,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"cell density",8004.5,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",3326891,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"biovolume density",1093632,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",454543766,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.3",61,"cell density",1320.4,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",548794.7,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.1",60,"cell density",33879,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",5705456,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPIPSAMMON.3",61,"valves",2,"HOPB.20170719",2017-07-19,2017,"pool","epipsammon",NA,0.005938,"sand",336.8137,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.4",60,"biovolume density",187009.9,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",77726475,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.5",60,"biovolume density",642838.7,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",267181505,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"cells",10,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",4156.276,"count or biovolume per square meter",84.37415,20.445
"D01","HOPB","HOPB.AOS.reach",2017-07-19 14:30:00,"HOPB.20170719.EPILITHON.1",60,"valves",2,"HOPB.20170719",2017-07-19,2017,"riffle","epilithon",NA,0.002406,"cobble",831.2552,"count or biovolume per square meter",84.37415,20.445
