"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2","mon.ADD","mon.precip","mean.SpCond","median.SpCond","mean.DO","median.DO","mean.DOsat","median.DOsat","mean.pH","median.pH","mean.chl","median.chl","mean.turb","median.turb","mean.fDOM","median.fDOM","mean.wTemp","median.wTemp"
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,5,"OULSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Oulimnius","Oulimnius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,53.7634408602151,"count per square meter","Oulimnius",4,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,4,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,4,"TORSP6","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Torrenticolidae",NA,NA,"Torrenticola","Torrenticola sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Torrenticola",5,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"CLASP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Cladotanytarsus","Cladotanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,3,"CRISP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Cricotopus/Orthocladius","Cricotopus/Orthocladius sp.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,9,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,1500,"count per square meter",NA,3,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,3,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,500,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,6,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,64.5161290322581,"count per square meter","Leuctra",0,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Cheumatopsyche",5,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,3,"POLAVI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum aviceps","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,2,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,333.333333333333,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"POLSP12","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Polycentropodidae","Polycentropodinae",NA,"Polycentropus","Polycentropus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Polycentropus",6,"prd","cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"ECTSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Psephenidae","Eubriinae",NA,"Ectopria","Ectopria sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,5,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,1,"TAESP3","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Taeniopterygidae","Taeniopteryginae",NA,"Taeniopteryx","Taeniopteryx sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Taeniopteryx",2,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,38,"TELDEF","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Teloganopsis","Teloganopsis deficiens","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,408.602150537634,"count per square meter","Teloganopsis_deficiens",2,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"CERMOR","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Ceratopsyche","Ceratopsyche morosa","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Hydropsyche",6,"cf","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,5,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"STISP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Stilocladius","Stilocladius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,3,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,20,"STISP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Stilocladius","Stilocladius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,215.05376344086,"count per square meter",NA,3,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"HYDSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Helicopsyche",3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"HYDSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Hydropsyche","Hydropsyche sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter","Hydropsyche",6,"cf","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,7,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,3,"MICRYD","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Microtendipes","Microtendipes rydalensis gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,500,"count per square meter",NA,4,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"ACRABN","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Acroneuriinae","Acroneuriini","Acroneuria","Acroneuria abnormis","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Acroneuria",0,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,3,"PARSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parachaetocladius","Parachaetocladius sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,11,"PERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlodidae",NA,NA,NA,"Perlodidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,118.279569892473,"count per square meter",NA,2,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"EUKSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella","Eukiefferiella sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","midges",5,"cg","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,2,"DIPHAG","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Diphetor","Diphetor hageni","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter","Diphetor_hageni",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"DIPHAG","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Diphetor","Diphetor hageni","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Diphetor_hageni",6,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,4,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,666.666666666667,"count per square meter",NA,6,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,4,"DIPMOD","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Diplectroninae",NA,"Diplectrona","Diplectrona modesta","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,43.010752688172,"count per square meter",NA,0,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,3,"HABSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,"Habrophlebiodes","Habrophlebiodes sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","Habrophlebiodes",6,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,1,"HEPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,NA,"Heptageniidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter",NA,3,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,3,"MICRYD","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Microtendipes","Microtendipes rydalensis gr.","speciesGroup","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.1","D01","HOPB",2016-10-11 14:38:00,19,"LOPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Lopescladius","Lopescladius sp.","genus","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,3166.66666666667,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,4,"AULPLU","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Tubificinae",NA,"Aulodrilus","Aulodrilus pluriseta","species","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,666.666666666667,"count per square meter","segmented_worms",7,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"TRISP16","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Trissopelopia","Trissopelopia sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,3,"EPEVIT","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus vitreus","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter","Epeorus",0,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"PROTAR","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Promoresia","Promoresia tardella","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,2,"scr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,59,"TELDEF","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,"Teloganopsis","Teloganopsis deficiens","species","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,634.408602150538,"count per square meter","Teloganopsis_deficiens",2,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,15,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,161.290322580645,"count per square meter",NA,3,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,5,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.2","D01","HOPB",2016-10-11 14:38:00,1,"AULPLU","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae","Tubificinae",NA,"Aulodrilus","Aulodrilus pluriseta","species","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",7,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.5","D01","HOPB",2016-10-11 14:38:00,1,"ANTSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Limoniini","Antocha","Antocha sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Antocha",3,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,7,"ACESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Acerpenna","Acerpenna sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,4,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"TRISP16","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Trissopelopia","Trissopelopia sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,4,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.4","D01","HOPB",2016-10-11 14:38:00,3,"HEXSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Hexatomini","Hexatoma","Hexatoma sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,32,"EPESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","Epeorus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,344.086021505376,"count per square meter","Epeorus",0,"scr","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,8,"LEPSP20","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Lepidostomatidae","Lepidostomatinae",NA,"Lepidostoma","Lepidostoma sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,1,"sh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"CHLSP","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Chloroperlidae",NA,NA,NA,"Chloroperlidae sp.","family","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,0,"prd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.2","D01","HOPB",2016-10-11 14:38:00,1,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Leuctra",0,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,7,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,75.2688172043011,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,17,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,182.795698924731,"count per square meter",NA,6,"cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.3","D01","HOPB",2016-10-11 14:38:00,2,"TAESP3","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Taeniopterygidae","Taeniopteryginae",NA,"Taeniopteryx","Taeniopteryx sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,21.505376344086,"count per square meter","Taeniopteryx",2,"sh","cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.CORE.3","D01","HOPB",2016-10-11 14:38:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","HOPB.20161011",2016-10-11,2016,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"RHYSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Rhyacophila",1,"prd","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOPB.20161011.SURBER.1","D01","HOPB",2016-10-11 14:38:00,1,"RHYSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Rhyacophilidae",NA,NA,"Rhyacophila","Rhyacophila sp.","genus","HOPB.20161011",2016-10-11,2016,"riffle","surber",0.093,10.752688172043,"count per square meter","Rhyacophila",1,"prd","om",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
