"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","eventID","date","year","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","alg_dens","alg_dens_unit","mean.parws","median.parws"
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",30789.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",44999.2,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cells",42,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",2,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",49343,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",69055.2,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",92329.5,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",5,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cells",17,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",369.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",1109.8,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",1109.8,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",265660.8,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",192602.5,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"natural units",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",838762,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",1088358.7,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",15,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"natural units",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",58993.2,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",493.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",21900.4,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",6362.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",369.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",369.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",10573,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",4,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cells",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",1307.6,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",93997.6,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",1,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",5540.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",53049.8,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",95142.5,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",1849.7,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"biovolume density",173204.9,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"valves",8,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"CARI.20160823",2016-08-23,2016,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.6",61,"valves",41,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",17040.7315045719,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"cell density",10.3,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.6",61,"cell density",1118.2,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",464754.779717373,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.7",61,"biovolume density",152590,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",63420615.1288446,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"cell density",20.6,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.6",61,"biovolume density",1384677.9,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",575510349.127182,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.1",61,"cell density",220.3,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",91562.7597672485,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.4",61,"biovolume density",628676.2,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",261295178.719867,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"valves",1,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.1",61,"cell density",5540.3,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",2302701.57938487,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.5",61,"cell density",333.3,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",138528.678304239,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.6",61,"biovolume density",10812324.5,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",4493900457.19036,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.4",61,"cell density",110.8,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",46051.5378221114,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.5",61,"cell density",160669.2,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",66778553.6159601,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.2",62,"biovolume density",544291.9,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",226222734.829593,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"valves",1,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.4",61,"cell density",66483.8,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",27632502.078138,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.5",61,"natural units",2,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.2",62,"natural units",14,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",5818.7863674148,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"valves",28,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.S2",2017-05-15 11:31:00,"CARI.20170515.SESTON.9",955,"valves",4,"CARI.20170515",2017-05-15,2017,"run","seston",NA,NA,"cobble",NA,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.7",61,"cells",36,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",14962.5935162095,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.4",61,"biovolume density",189518.8,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",78769243.5577722,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.2",62,"cell density",392.2,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",163009.143807149,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.7",61,"cell density",516.7,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",214754.779717373,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.8",60,"biovolume density",122919.5,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",51088736.4921031,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.7",61,"valves",2,"CARI.20170515",2017-05-15,2017,"riffle","epilithon",NA,0.002406,"cobble",831.255195344971,"count or biovolume per square meter",NA,NA
"D19","CARI","CARI.AOS.reach",2017-05-15 11:31:00,"CARI.20170515.EPILITHON.6",61,"cells",NA,"CARI.20170515",2017-05-15,2017,"run","epilithon",NA,0.002406,"cobble",NA,"count or biovolume per square meter",NA,NA
