date,BvA,year,season,sampleTime,location,habitat,sampleID,labelColor,microhabitat,quadrat,vial,acceptedTaxonID,taxonRank,scientificName,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,organism_aggr,notes,number,tolerance,FFG,FFG2,Habit,Habit2
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,2,2A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,11,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,2A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,7,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,2A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,4,2,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,9,MICSP5,genus,Microtendipes sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,NA,midges,NA,1,5,cf,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,2,1,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,7,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,2,2,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,2,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,1,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,2,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,1,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,12,3,scr,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,1,NEUSP3,genus,Neureclipsis sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,Neureclipsis,NA,Neureclipsis,NA,2,7,cf,sh,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,8,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,NA,Optioservus,NA,3,4,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,2,7,ORTSP1,subfamily,Orthocladiinae sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,unknown_Orthocladiinae,NA,midges,NA,1,6,cg,NA,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,9,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,5,6,cg,NA,spr,bur
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,11,PETSP4,genus,Petrophila sp.,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,NA,NA,Petrophila,NA,Petrophila,free living and unbranched gills,1,5,scr,sh,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,12,PHISP,family,Philopotamidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,unknown_philopotamid,NA,unknown_philopotamid,pupa,2,4,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,1,PHISP,family,Philopotamidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,unknown_philopotamid,NA,unknown_philopotamid,pupa,1,4,cf,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,2,1D,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,7,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,2,6D,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,6,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,2E,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,1,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,2G,PLASP17,genus,Plauditus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,Plauditus,NA,8,4,cg,NA,sw,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,9,POLSP13,genus,Polypedilum sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,NA,midges,fan plates,1,6,sh,om,clg,cli
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,2,4,PSYSP4,genus,Psychomyia sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Psychomyiidae,NA,NA,Psychoma,NA,NA,Please revisit,1,2,cg,scr,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,2,1,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,NA,2,4,sh,scr,spr,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,1,PYCSP1,genus,Pycnopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,NA,NA,Pycnopsyche,NA,Pycnopsyche,pupa,1,4,sh,scr,spr,clg
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,2,6A,RHISP4,genus,Rhithrogena sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Rhithrogena,NA,Rhithrogena,NA,2,0,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USR,2,1,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,1,1,prd,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,1,RHYSP3,genus,Rhyacophila sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,Rhyacophila,NA,3,1,prd,om,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UFR,2,2B,STEINT,species,Stenacron interpunctatum,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,Stenacron_interpunctatum,NA,1,7,cg,NA,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,8,STESP6,genus,Stenelmis sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Stenelmis,NA,Stenelmis,NA,2,5,scr,cg,clg,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USH,2,7,TORSP6,genus,Torrenticola sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,Torrenticola,NA,1,5,prd,NA,spr,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,USU,2,7,TORSP6,genus,Torrenticola sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,Torrenticola,NA,1,5,prd,NA,spr,NA
5/30/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19,Orange,UM,2,6B,TORSP8,genus,Torleya sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,Hyrranellini,Torleya,NA,Torleya,NA,1,2,cg,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,1E,ACETUR,species,Acentrella turbida,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,Acentrella,NA,3,4,cg,NA,sw,clg
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,8B,ACETUR,species,Acentrella turbida,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,Acentrella,NA,5,4,cg,NA,sw,clg
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,3,ANTSP9,genus,Antocha sp.,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,NA,NA,Antocha,NA,Antocha,larvae,1,3,cg,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,3,ANTSP9,genus,Antocha sp.,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,NA,NA,Antocha,NA,Antocha,larvae,1,3,cg,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,3,AULPLU,species,Aulodrilus pluriseta,Annelida,NA,Clitellata,Tubificida,Naididae,NA,NA,Aulodrilus,pluriseta,segmented_worms,NA,1,7,cg,NA,bur,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,6D,BAESP2,genus,Baetis sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,Baetis,NA,1,4,cg,scr,sw,clg
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,7,BLESP1,genus,Blepharicera sp.,Arthropoda,Hexapoda,Insecta,Diptera,Blepharicera,NA,NA,Blepharicera,macquart,Blepharicera,Suction worms,1,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,7,BLESP1,genus,Blepharicera sp.,Arthropoda,Hexapoda,Insecta,Diptera,Blepharicera,NA,NA,Blepharicera,macquart,Blepharicera,Suction worms,1,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,7,BLESP1,genus,Blepharicera sp.,Arthropoda,Hexapoda,Insecta,Diptera,Blepharicera,NA,NA,Blepharicera,macquart,Blepharicera,Suction worms,6,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,7,CERMOR,species,Ceratopsyche morosa,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,morosa,Hydropsyche,NA,2,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,5,CERMOR,species,Ceratopsyche morosa,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,morosa,Hydropsyche,NA,1,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,CERMOR,species,Ceratopsyche morosa,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,morosa,Hydropsyche,incomplete w,2,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,pupa,1,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,11,CERSP11,species,Ceratopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,pupa,1,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,7,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,5,5,cf,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,5,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,2,5,cf,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,CHESP5,genus,Cheumatopsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,NA,5,5,cf,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,5,CURSP,family,Curculionidae sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Curculionidae,NA,NA,unknown_weevil,NA,unknown_weevil,adult,1,5,sh,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2G,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,Dannella,Checked by Marney,2,2,cg,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,6B,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,Dannella,NA,1,2,cg,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2E,DANSP1,genus,Dannella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,simplex,Dannella,Checked by Marney,3,2,cg,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,6C,DRUSP,genus,Drunella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,Drunella,NA,1,0,scr,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,6B,EPESP,genus,Epeorus sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,Epeorus,NA,2,0,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,1C,EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,Ephemerella,NA,13,1,cg,scr,clg,sw
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2D,EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,Ephemerella,NA,1,1,cg,scr,clg,sw
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,6A,EPHSP4,genus,Ephemerella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,Ephemerella,NA,5,1,cg,scr,clg,sw
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,6A,EPHSP4,genus,Ephemerella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,Ephemerella,NA,5,1,cg,scr,clg,sw
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,8,EUKSP,genus,Eukiefferiella sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,midges,NA,1,5,cg,om,spr,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,4,EUKSP,genus,Eukiefferiella sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,midges,NA,2,5,cg,om,spr,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2F,EURSP4,genus,Eurylophella sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,aestiva,Eurylophella,please revisit,1,2,cg,NA,clg,spr
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,3,GLOSP1,family,Glossosomatidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,unknown_glossosomatid,larvae,1,1,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,2a,GLOSP1,family,Glossosomatidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,unknown_glossosomatid,larvae,1,1,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,2,GLOSP1,family,Glossosomatidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,NA,NA,unknown_glossosomatid,pupa,2,1,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,4,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,"pupa, intermediate between larva and pupa; sufficient for identification",1,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,5,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,NA,1,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,5,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,NA,2,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,11,GLOSP3,genus,Glossosoma sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,NA,NA,Glossosoma,NA,Glossosoma,pupa,1,0,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,HYDBET,species,Hydropsyche betteni,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,betteni,Hydropsyche,NA,2,7,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,pupa,1,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,11,HYDSP23,genus,Hydropsyche sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,NA,NA,Hydropsyche,NA,Hydropsyche,pupa,1,6,cf,om,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,HYDSP5,family,Hydroptilidae sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydroptilidae,NA,NA,unknown_hydroptilid,NA,unknown_hydroptilid,pupa,1,2,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,1,ISOSP6,genus,Isonychia sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,Isonychia,NA,2,2,cf,prd,sw,clg
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,4,LEBSP1,genus,Lebertia sp.,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Lebertia,NA,Lebertia,NA,1,8,prd,NA,sw,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,1B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,3,1,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,1B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,1,1,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,6C,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,4,1,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,17,1,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,5B,LEUSP7,genus,Leucrocuta sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,Leucrocuta,NA,4,1,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,9,LEUSP8,genus,Leuctra sp.,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,NA,NA,Leuctra,NA,Leuctra,elongate,1,0,sh,cg,spr,clg
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UFR,2,1A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,2,2,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,1,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,5,2,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,2A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,10,2,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,5A,MACSP11,genus,Maccaffertium sp.,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,Maccaffertium,NA,1,2,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,6,MICSP2,genus,Microcylloepus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Microcylloepus,NA,Microcylloepus,larvae,1,3,scr,NA,clg,bur
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,5,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,5,3,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USH,2,5,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,13,3,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,1,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,3,3,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,2,NEOSP13,genus,Neophylax sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Uenoidae,NA,NA,Neophylax,NA,Neophylax,NA,1,3,scr,NA,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,7,NEUSP3,genus,Neureclipsis sp.,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,Neureclipsis,NA,Neureclipsis,NA,1,7,cf,sh,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,UM,2,8,OPTSP,genus,Optioservus sp.,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,Optioservus,NA,Optioservus,NA,1,4,scr,cg,clg,NA
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USR,2,8,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
5/31/2019,After,2019,Summer,Summer 2019,Upstream,Riffle,02URSU19,Blue,USU,2,4,ORTSP3,genus,Orthocladius sp.,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,midges,NA,1,6,cg,NA,spr,bur
